[7.65246057510376, 5.084896087646484, 3.118295669555664, 4.3652424812316895, 2]
[6.261843681335449, 3.965277671813965, 2.168304681777954, 3.0513930320739746, 4]
[8.685224533081055, 6.342159271240234, 4.158470630645752, 6.220942497253418, 3]
[6.376485824584961, 3.296314239501953, 2.2022883892059326, 3.861877202987671, 1]
[8.986188888549805, 6.803462028503418, 4.6048078536987305, 6.73374605178833, 0]
[6.091876983642578, 3.8866710662841797, 2.0659868717193604, 3.097137451171875, 2]
[7.67874813079834, 5.1643877029418945, 3.1587586402893066, 4.421414852142334, 3]
[2.6401407718658447, -9.0111083984375, 0.5602034330368042, 1.3977607488632202, 0]
[6.546444892883301, 5.237508773803711, 3.1437506675720215, 3.733719825744629, 0]
[8.427751541137695, 6.220684051513672, 4.080070495605469, 5.477252960205078, 0]
[0, 0, 0, 0, 0]
[7.176914691925049, 4.4290056228637695, 2.6469995975494385, 3.894498825073242, 0]
[0, 0, 0, 0, 0]
[7.676948547363281, 10.474689483642578, 8.106623649597168, 5.394927978515625, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[4.271360874176025, -7.098750114440918, 1.3988343477249146, 2.3198249340057373, 4]
[2.5756473541259766, -8.81838321685791, 0.5019105672836304, 1.2847435474395752, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[8.446825981140137, 6.118781089782715, 3.9906368255615234, 5.525672912597656, 0]
[0, 0, 0, 0, 0]
[8.06539249420166, 5.757210731506348, 3.658602476119995, 4.933294773101807, 1]
[5.602423667907715, 3.921755790710449, 2.082947254180908, 2.6997532844543457, 1]
[8.599054336547852, 6.814126968383789, 4.56893253326416, 6.201188087463379, 0]
[6.956390380859375, 3.9775352478027344, 2.3259191513061523, 3.754171848297119, 4]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[7.439818859100342, 5.028014183044434, 3.040526866912842, 4.129651069641113, 1]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[7.692150115966797, 5.610896110534668, 3.484257698059082, 4.693240642547607, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[6.848108291625977, 4.106101989746094, 2.360790252685547, 3.5719854831695557, 1]
[0, 0, 0, 0, 0]
[8.02173137664795, 5.363237380981445, 3.4379401206970215, 4.909023761749268, 1]
[7.906627655029297, 5.499455451965332, 3.438663959503174, 4.711452960968018, 1]
[6.612452983856201, 3.9114999771118164, 2.2925095558166504, 3.438915967941284, 1]
[7.410678863525391, 4.483136177062988, 2.66341233253479, 4.162794589996338, 3]
[0, 0, 0, 0, 2]
[8.551620483398438, 6.319740295410156, 4.182085990905762, 5.684750556945801, 0]
[2.9585702419281006, -6.346251487731934, 1.5016661882400513, 2.1971096992492676, 3]
[0, 0, 0, 0, 1]
[9.037145614624023, 9.216536521911621, 6.858811378479004, 7.553048610687256, 0]
[1.6185654401779175, -10.225500106811523, -0.22653105854988098, 0.6740238070487976, 0]
[7.48652458190918, 5.092690467834473, 3.0935111045837402, 4.181918144226074, 2]
[6.644547462463379, 4.321084976196289, 2.4676461219787598, 3.3393702507019043, 0]
[6.869473457336426, 4.211487770080566, 2.506990909576416, 3.6349782943725586, 0]
[8.315080642700195, 5.498061180114746, 3.501565933227539, 5.352213382720947, 0]
[6.121352672576904, 3.6599912643432617, 2.0416345596313477, 2.9736075401306152, 1]
[7.7393879890441895, 5.681767463684082, 3.5460867881774902, 4.758494853973389, 2]
[0, 0, 0, 0, 3]
[11.352270126342773, 13.500350952148438, 11.102533340454102, 9.670385360717773, 0]
[11.285211563110352, 12.841211318969727, 10.444401741027832, 9.374643325805664, 0]
[11.374799728393555, 13.779365539550781, 11.38137149810791, 9.788532257080078, 0]
[11.382329940795898, 13.881736755371094, 11.483743667602539, 9.830915451049805, 0]
[11.397418975830078, 14.10356616973877, 11.705766677856445, 9.921086311340332, 3]
[11.397418975830078, 14.10356616973877, 11.705766677856445, 9.921086311340332, 0]
[11.397418975830078, 14.10356616973877, 11.705766677856445, 9.921086311340332, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[11.359769821166992, 13.589081764221191, 11.191252708435059, 9.708393096923828, 1]
[11.344779968261719, 13.415434837341309, 11.017669677734375, 9.633610725402832, 0]
[11.397418975830078, 14.10356616973877, 11.705766677856445, 9.921086311340332, 2]
[0, 0, 0, 0, 0]
[11.586061477661133, 8.81790542602539, 6.466604232788086, 8.835134506225586, 1]
[0, 0, 0, 0, 0]
[12.104745864868164, 9.436636924743652, 7.070201396942139, 9.408683776855469, 1]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[11.344779968261719, 13.415434837341309, 11.017669677734375, 9.633610725402832, 0]
[7.248874664306641, 5.857942581176758, 3.692676067352295, 4.524329662322998, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[11.38986873626709, 13.989595413208008, 11.591667175292969, 9.875040054321289, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[11.359769821166992, 13.589081764221191, 11.191252708435059, 9.708393096923828, 0]
[0, 0, 0, 0, 0]
[0, 0, 0, 0, 0]
[11.382329940795898, 13.881736755371094, 11.483743667602539, 9.830915451049805, 0]
[10.49415397644043, 7.914878845214844, 5.597299575805664, 7.392363548278809, 0]
[11.292623519897461, 12.904571533203125, 10.50764274597168, 9.404146194458008, 0]
[11.156878471374512, 8.693720817565918, 6.345766067504883, 8.204663276672363, 0]
[11.38986873626709, 13.989595413208008, 11.591667175292969, 9.875040054321289, 2]
[11.397418975830078, 14.10356616973877, 11.705766677856445, 9.921086311340332, 1]
[12.101337432861328, 14.193496704101562, 11.793889999389648, 10.788564682006836, 3]
[9.778928756713867, 7.948230743408203, 5.6293182373046875, 6.803954124450684, 0]
[9.061975479125977, 6.996386528015137, 4.742399215698242, 6.405016899108887, 0]
[11.38986873626709, 13.989595413208008, 11.591667175292969, 9.875040054321289, 3]
[10.703893661499023, 7.903010368347168, 5.58401346206665, 7.67474365234375, 0]
[9.403997421264648, 7.064842224121094, 4.789968013763428, 6.3756279945373535, 0]
[11.352270126342773, 13.500350952148438, 11.102533340454102, 9.670385360717773, 0]
[11.359769821166992, 13.589081764221191, 11.191252708435059, 9.708393096923828, 0]
[11.367280006408691, 13.681954383850098, 11.28404426574707, 9.747736930847168, 0]
[8.881357192993164, 6.9276580810546875, 4.665711879730225, 5.837346076965332, 0]
[7.5288286209106445, 6.226418495178223, 4.016467571258545, 4.707459449768066, 0]
[12.62816333770752, 9.961073875427246, 7.585397243499756, 10.167421340942383, 0]
[0, 0, 0, 0, 2]
[6.355070114135742, 5.5724382400512695, 3.4417953491210938, 3.7702975273132324, 0]
[4.402144432067871, 2.3763351440429688, 1.1135766506195068, 2.057419776916504, 1]
[7.319502830505371, 6.752117156982422, 4.498279571533203, 6.39354133605957, 2]
[6.2993292808532715, 9.374343872070312, 7.02288818359375, 4.603485107421875, 0]
[6.230037689208984, 4.696488380432129, 2.6990413665771484, 3.871306896209717, 0]
[3.1073358058929443, 1.2305068969726562, 0.5687329769134521, 1.4755642414093018, 4]
[4.08010721206665, 2.4721107482910156, 1.2110681533813477, 1.9070374965667725, 0]
[6.3326897621154785, 10.075737953186035, 7.710190773010254, 4.81671142578125, 0]
[3.477694511413574, -7.428567886352539, 1.2581367492675781, 2.2218127250671387, 0]
[5.253292083740234, 3.5344419479370117, 1.8928570747375488, 2.68931245803833, 0]
[6.530524253845215, 5.8417816162109375, 3.6711721420288086, 4.472405433654785, 0]
[6.300764083862305, 4.71580696105957, 2.7316975593566895, 3.862229108810425, 0]
[3.2697412967681885, 1.4421510696411133, 0.5794211626052856, 1.3202545642852783, 0]
[6.030549049377441, 4.405462265014648, 2.5044240951538086, 3.448418617248535, 0]
[0, 0, 0, 0, 0]
